timepoint,date,river,treatment,point,replicate,rainfall.mm,water+total.K.K2O.g,soil.C,soil.K.K2O,soil.N.NO3.NH4,soil.P.P2O5,water+total.N.NO3.NH4,water+total.P.P2O5,water+total.K.K2O.g
na-post1/2,15/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,15/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,16/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,17/05/2021,PLPE,A,buffer.core,1,64.42,0.2,13.41,0.05,0.83,0.18,0.09,0.01,0.2
na-post1/2,17/05/2021,PLPE,A,buffer.core,2,64.42,1.07,16.13,0.06,1.96,1.17,0.48,0.05,1.07
na-post1/2,17/05/2021,PLPE,A,OP.edge,1,64.42,1.35,22.59,0.14,1.74,0.64,0.57,0.06,1.35
na-post1/2,17/05/2021,PLPE,A,OP.edge,2,64.42,1.43,43.45,0.18,2.81,1.15,0.15,0.03,1.43
na-post1/2,17/05/2021,PLPE,B,buffer.core,1,64.42,0.24,38.03,0.34,2.9,0.85,0.09,0.01,0.24
na-post1/2,17/05/2021,PLPE,B,buffer.core,2,64.42,0.05,36.95,0.12,2.99,0.34,0.01,0.001612864,0.05
na-post1/2,17/05/2021,PLPE,B,OP.edge,1,64.42,1.45,35.32,0.13,2.38,0.3,0.5,0.04,1.45
na-post1/2,17/05/2021,PLPE,B,OP.edge,2,64.42,0.24,57.52,0.22,3.81,1.08,0.13,0.01,0.24
na-post1/2,17/05/2021,PLPE,C,buffer.core,1,64.42,0.22,66.07,0.28,4.46,0.55,0.08,0.01,0.22
na-post1/2,17/05/2021,PLPE,C,buffer.core,2,64.42,0.58,47.38,0.17,3.04,0.39,0.29,0.02,0.58
na-post1/2,17/05/2021,PLPE,C,OP.edge,1,64.42,0.46,38.72,0.18,2.05,0.27,0.32,0.03,0.46
na-post1/2,17/05/2021,PLPE,C,OP.edge,2,64.42,0.78,42.71,0.14,2.42,1.35,0.16,0.02,0.78
na-post1/2,17/05/2021,PLPE,D,buffer.core,1,64.42,0.16,32.15,0.14,1.81,0.23,0.4,0.09,0.16
na-post1/2,17/05/2021,PLPE,D,buffer.core,2,64.42,0.14,30.34,0.18,2.26,2.52,0.39,0.03,0.14
na-post1/2,17/05/2021,PLPE,D,OP.edge,1,64.42,2.73,33.28,0.2,2.17,1.47,0.32,0.04,2.73
na-post1/2,17/05/2021,PLPE,D,OP.edge,2,64.42,1.93,43.69,0.18,2.9,0.99,0.33,0.05,1.93
na-post1/2,18/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,18/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,19/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,20/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,21/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,22/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,23/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,24/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,25/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,26/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,27/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,28/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,29/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,30/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,31/05/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,01/06/2021,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,02/06/2021,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
na-post1/2,02/06/2021,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
na-post1/2,02/06/2021,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
na-post1/2,02/06/2021,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
na-post1/2,02/06/2021,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
